data;codcli;Vendedor;produto;des_cat_pro;produto;origem;peso_liquido;valor_total;movimento
24/08/2022;669;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2010;2613;ENTRADA
24/08/2022;5241;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;40;54;ENTRADA
24/08/2022;142;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2740;3699;ENTRADA
24/08/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2290;3091,5;ENTRADA
24/08/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4180;5643;ENTRADA
28/10/2022;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3160;3950;ENTRADA
28/10/2022;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1140;1425;ENTRADA
28/10/2022;40;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4830;5796;ENTRADA
28/10/2022;6009;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;80;84;ENTRADA
28/10/2022;1552;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1976;2272,4;ENTRADA
28/10/2022;4653;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2230;2564,5;ENTRADA
28/10/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1889;2266,8;ENTRADA
28/10/2022;2804;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;580;667;ENTRADA
28/10/2022;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;540;648;ENTRADA
28/10/2022;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5980;7176;ENTRADA
28/10/2022;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3910;5278,5;ENTRADA
28/10/2022;5964;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1013;1215,6;ENTRADA
28/10/2022;4234;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2150;2687,5;ENTRADA
28/10/2022;1039;Vendedor M;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1650;2310;SAIDA
28/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;22628.2;36205,12;SAIDA
28/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;23134.5;37015,2;SAIDA
28/12/2022;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;22860;28575;ENTRADA
29/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;24395.5;39032,8;SAIDA
29/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;24938.7;39901,92;SAIDA
08/09/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5020;7128,4;ENTRADA
08/09/2022;2859;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;420;588;ENTRADA
08/09/2022;3572;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6510;9114;ENTRADA
08/09/2022;2751;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1000;1350;ENTRADA
30/01/2023;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3850;4235;ENTRADA
30/01/2023;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;575;632,5;ENTRADA
30/01/2023;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;390;429;ENTRADA
30/01/2023;2702;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8110;9326,5;ENTRADA
30/01/2023;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1162;1394,4;ENTRADA
30/01/2023;6212;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;120;120;ENTRADA
30/01/2023;669;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1660;1743;ENTRADA
31/10/2022;5864;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;120;126;ENTRADA
31/10/2022;2599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1610;1932;ENTRADA
31/10/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1530;1836;ENTRADA
31/10/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3580;4296;ENTRADA
31/10/2022;9;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1910;1910;ENTRADA
31/10/2022;6405;Vendedor L;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;282;324,3;ENTRADA
31/10/2022;5995;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;320;336;ENTRADA
31/10/2022;1340;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;290;304,5;ENTRADA
31/10/2022;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1375;1581,25;ENTRADA
31/10/2022;88;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1070;1230,5;ENTRADA
31/10/2022;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;790;908,5;ENTRADA
31/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;24393.6;39029,76;SAIDA
31/10/2022;2116;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;24537.6;39260,16;SAIDA
08/09/2022;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;445,5;ENTRADA
14/02/2023;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19540;26379;ENTRADA
14/02/2023;5330;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1720;2064;ENTRADA
14/02/2023;1318;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;14570;19669,5;ENTRADA
14/02/2023;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3600;4140;ENTRADA
14/02/2023;6642;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;230;230;ENTRADA
14/02/2023;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1173;1290,3;ENTRADA
14/02/2023;5294;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;420;420;ENTRADA
14/02/2023;3599;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;37630;50800,5;ENTRADA
14/02/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;189;207,9;ENTRADA
14/02/2023;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;129;141,9;ENTRADA
02/03/2023;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1530;1759,5;ENTRADA
02/03/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;81;89,1;ENTRADA
02/03/2023;6353;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1030;978,5;ENTRADA
02/03/2023;3365;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4642;5570,4;ENTRADA
07/02/2022;181;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;680;1122;ENTRADA
07/02/2022;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2570;4112;ENTRADA
07/02/2022;1083;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;350;542,5;ENTRADA
07/03/2022;3166;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;290;449,5;ENTRADA
07/03/2022;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1550;2402,5;ENTRADA
07/03/2022;5794;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2310;3696;ENTRADA
07/03/2022;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2250;3600;ENTRADA
07/03/2022;3667;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2710;4200,5;ENTRADA
07/03/2022;5930;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2450;3920;ENTRADA
02/03/2023;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1645;1891,75;ENTRADA
02/03/2023;6070;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1170;1287;ENTRADA
02/03/2023;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;870;1000,5;ENTRADA
02/03/2023;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;20600;30900;ENTRADA
02/03/2023;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;19700;29550;ENTRADA
03/03/2023;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;365;419,75;ENTRADA
03/03/2023;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4280;5136;ENTRADA
03/03/2023;2702;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;12070;14484;ENTRADA
03/03/2023;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1334;1600,8;ENTRADA
03/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11900;17255;ENTRADA
03/03/2023;94;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;870;1131;ENTRADA
14/03/2023;1916;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;190;209;ENTRADA
14/03/2023;776;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;570;712,5;ENTRADA
14/03/2023;46;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4770;5962,5;ENTRADA
23/03/2023;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;170;204;ENTRADA
23/03/2023;2414;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;747;784,35;ENTRADA
23/03/2023;140;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;130;156;ENTRADA
01/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;14750;21387,5;ENTRADA
01/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;14360;20822;ENTRADA
01/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;13910;20169,5;ENTRADA
01/03/2023;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;12370;14844;ENTRADA
01/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;15450;22402,5;ENTRADA
01/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16660;24157;ENTRADA
01/03/2023;2500;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;160;152;ENTRADA
01/03/2023;2358;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;690;793,5;ENTRADA
01/03/2023;6122;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1652;1817,2;ENTRADA
01/03/2023;925;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1605;1765,5;ENTRADA
01/03/2023;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2782;3199,3;ENTRADA
01/03/2023;6668;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;150;150;ENTRADA
01/03/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;117;128,7;ENTRADA
01/03/2023;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;290;362,5;ENTRADA
01/03/2023;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;20000;30000;ENTRADA
01/03/2023;6272;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;20300;30450;ENTRADA
01/03/2023;2358;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;330;379,5;ENTRADA
01/03/2023;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;80;88;ENTRADA
01/03/2023;4586;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;18860;23575;ENTRADA
01/03/2023;115;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11706;15803,1;ENTRADA
01/03/2023;4234;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;867;1040,4;ENTRADA
08/02/2023;5726;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;820;902;ENTRADA
08/02/2023;4053;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6030;6633;ENTRADA
08/02/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;176;193,6;ENTRADA
08/02/2023;1460;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2900;2755;ENTRADA
09/03/2023;4053;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;8326;9574,9;ENTRADA
09/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;17190;24925,5;ENTRADA
09/03/2023;525;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;393;451,95;ENTRADA
09/03/2023;2230;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;16250;23562,5;ENTRADA
09/03/2023;822;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;410;471,5;ENTRADA
09/03/2023;6674;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1460;1752;ENTRADA
09/03/2023;2859;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;220;264;ENTRADA
09/03/2023;1440;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1960;1960;ENTRADA
09/03/2023;5330;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1160;1392;ENTRADA
09/03/2023;2490;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;31;34,1;ENTRADA
09/03/2023;2453;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;280;322;ENTRADA
09/03/2023;3365;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5020;6024;ENTRADA
09/03/2023;5438;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5710;7423;ENTRADA
09/03/2023;3253;Vendedor J;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;400;460;ENTRADA
09/03/2023;2702;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2020;2424;ENTRADA
31/03/2023;1803;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;210;231;ENTRADA
27/04/2023;631;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1911;2484,3;ENTRADA
21/03/2023;6706;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;80;88;ENTRADA
10/03/2023;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;430;494,5;ENTRADA
10/03/2023;6682;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;279;306,9;ENTRADA
10/03/2023;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;6680;8016;ENTRADA
21/03/2023;14;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2850;3420;ENTRADA
21/03/2023;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;580;754;ENTRADA
21/03/2023;6674;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1390;1807;ENTRADA
21/03/2023;5757;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;560;616;ENTRADA
10/03/2023;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;675;776,25;ENTRADA
10/03/2023;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1580;1896;ENTRADA
17/03/2023;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;880;1100;ENTRADA
17/03/2023;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;300;375;ENTRADA
17/03/2023;5917;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;434;477,4;ENTRADA
17/03/2023;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1820;2366;ENTRADA
17/03/2023;6557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1200;1320;ENTRADA
17/03/2023;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3610;4332;ENTRADA
17/03/2023;6698;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1305;1435,5;ENTRADA
17/03/2023;6699;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;30;33;ENTRADA
17/03/2023;1562;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;20;22;ENTRADA
17/03/2023;6342;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1760;2200;ENTRADA
23/03/2023;6714;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;150;165;ENTRADA
03/04/2023;6714;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;69;75,9;ENTRADA
03/04/2023;6745;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;310;341;ENTRADA
03/04/2023;6674;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1838;2389,4;ENTRADA
03/04/2023;3651;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1090;1362,5;ENTRADA
03/04/2023;2500;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;67;70,35;ENTRADA
03/04/2023;1358;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;515;540,75;ENTRADA
12/04/2023;3668;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;240;240;ENTRADA
11/04/2023;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3760;4888;ENTRADA
11/04/2023;2378;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2680;3216;ENTRADA
18/04/2023;318;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;677;744,7;ENTRADA
18/04/2023;1409;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;180;207;ENTRADA
07/02/2022;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;11900;19040;ENTRADA
07/02/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;966;1545,6;ENTRADA
07/02/2022;2884;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1617;2587,2;ENTRADA
07/02/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2270;3745,5;ENTRADA
07/02/2022;1886;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;820;1353;ENTRADA
07/02/2022;88;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1760;2816;ENTRADA
07/02/2022;6060;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2880;4464;ENTRADA
07/02/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1281;2113,65;ENTRADA
07/02/2022;1098;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;4800;7920;ENTRADA
07/02/2022;228;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2340;3510;ENTRADA
07/02/2022;903;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;3780;3780;ENTRADA
07/03/2022;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;790;1303,5;ENTRADA
07/03/2022;112;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;550;880;ENTRADA
07/03/2022;57;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;9830;16711;ENTRADA
07/03/2022;5917;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3210;4975,5;ENTRADA
07/03/2022;2381;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5580;8928;ENTRADA
07/03/2022;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;10220;16863;ENTRADA
07/03/2022;5377;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2000;3300;ENTRADA
20/01/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;20;22;ENTRADA
20/01/2023;6607;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;120;120;ENTRADA
20/01/2023;4450;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;790;948;ENTRADA
03/03/2023;5818;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;70;70;ENTRADA
03/03/2023;26;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3840;4224;ENTRADA
03/03/2023;51;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;710;816,5;ENTRADA
03/03/2023;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3340;3674;ENTRADA
03/03/2023;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;808;888,8;ENTRADA
03/03/2023;6012;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;935;1028,5;ENTRADA
03/03/2023;6557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;510;535,5;ENTRADA
04/04/2023;2705;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;100;110;ENTRADA
04/04/2023;6683;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2340;2574;ENTRADA
04/04/2023;3908;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3350;4355;ENTRADA
04/04/2023;292;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;930;1581;ENTRADA
04/04/2023;4418;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;7910;10283;ENTRADA
04/04/2023;3958;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;556;639,4;ENTRADA
04/04/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;59;67,85;ENTRADA
04/04/2023;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;270;310,5;ENTRADA
04/04/2023;1938;Vendedor I;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3720;4836;ENTRADA
04/04/2023;3557;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;63;72,45;ENTRADA
04/04/2023;1440;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1520;1520;ENTRADA
04/04/2023;2946;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;5065;6331,25;ENTRADA
04/04/2023;788;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;350;367,5;ENTRADA
04/04/2023;5852;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;3530;4412,5;ENTRADA
04/04/2023;903;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;3280;3936;ENTRADA
04/04/2023;1;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;CLASSIFICACAO;17580;27864,3;SAIDA
06/04/2023;6150;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;265;331,25;ENTRADA
06/04/2023;1779;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;2610;3393;ENTRADA
06/04/2023;5421;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;840;882;ENTRADA
06/04/2023;5766;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;1070;1177;ENTRADA
19/04/2023;1151;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;370;444;ENTRADA
19/04/2023;6150;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;250;325;ENTRADA
19/04/2023;822;Vendedor B;SUCATA MIÚDA;FERRO;SUCATA MIÚDA;BOLETO;520;650;ENTRADA
